Word	Havg	StDev	FreqListRank	TwitterRank
핵심	1953	5.76	0.9596	--	4612
패러디	1954	5.76	0.8466	--	4495
인터넷	1955	5.76	0.8466	--	712
'나는	1956	5.76	1.0012	--	2421
today	1957	5.76	1.0984	--	3869
생각한	1958	5.76	0.9381	2021	--
눈	1959	5.76	1.1877	--	235
상당히	1960	5.76	0.9161	4461	2060
앨범	1961	5.76	0.8704	--	1175
느껴지는	1962	5.76	0.7709	--	5461
누나가	1963	5.76	0.9381	--	1844
I'll	1964	5.76	0.9596	--	6287
한껏	1965	5.76	0.8935	--	5849
아파트	1966	5.76	0.8704	--	2718
침대에서	1967	5.76	0.9381	2953	--
그대가	1968	5.76	0.8704	--	2835
살까	1969	5.76	1.0412	--	6289
트윗절친1	1970	5.76	0.9806	--	3466
하느님	1971	5.76	1.6850	451	--
생각해요	1972	5.76	0.8221	1547	4212
부럽다	1973	5.76	1.0797	--	1266
집중	1974	5.76	0.9596	--	4114
싶다고	1975	5.76	1.0606	--	4982
아~~	1976	5.76	1.0606	--	5359
게임	1977	5.76	0.9806	1024	839
핫	1978	5.76	1.0412	--	4421
삶을	1979	5.76	1.0012	1000	1354
나았다는	1980	5.76	0.9596	2056	--
들려요	1981	5.76	0.8704	4845	--
아멘	1982	5.76	1.4078	884	--
소방관	1983	5.76	1.0412	--	1974
신촌	1984	5.76	1.0606	--	6320
이메일	1985	5.76	0.9596	--	4594
많네	1986	5.76	0.9161	--	5320
그림으로	1987	5.76	0.8704	--	5181
모아서	1988	5.76	0.9161	--	5100
처음으로	1989	5.76	0.9161	--	1439
성능은	1990	5.76	0.7969	5040	--
가져요	1991	5.74	0.8283	2377	--
회	1992	5.74	1.0844	--	3532
달리고	1993	5.74	0.8992	--	5588
저두요	1994	5.74	0.8526	--	4728
바란다	1995	5.74	0.8526	--	3843
더욱	1996	5.74	0.7508	3650	607
볼까요	1997	5.74	0.9435	4856	--
오빠한테	1998	5.74	1.0264	--	4041
기린과	1999	5.74	0.8992	4504	--
네이버	2000	5.74	1.2090	--	1215
아주	2001	5.74	1.1214	65	247
스토리	2002	5.74	0.8526	--	5937
할거야	2003	5.74	0.8526	235	--
세상	2004	5.74	0.8033	1552	615
당신과	2005	5.74	0.9435	237	--
여러분의	2006	5.74	0.8992	2322	1015
그녀밖에	2007	5.74	1.0063	4350	--
국민들	2008	5.74	0.9649	--	2850
예	2009	5.74	1.0063	--	1119
내년엔	2010	5.74	0.9858	--	1448
셀카	2011	5.74	0.8526	--	5249
오늘	2012	5.74	0.9216	96	10
편의점	2013	5.74	0.8762	--	4093
내가있어	2014	5.74	1.0654	3396	--
생각난다	2015	5.74	0.8762	--	3741
그래요	2016	5.74	0.8992	159	837
이해하오	2017	5.74	0.8762	5203	--
정말로	2018	5.74	0.8033	463	1485
저절로	2019	5.74	1.0654	--	6161
[11번가]	2020	5.74	1.1031	--	5658
oh	2021	5.74	1.0844	--	2206
미국은	2022	5.74	1.1920	--	4564
시작하면	2023	5.74	0.7775	--	6017
기분	2024	5.74	0.8992	486	332
클럽	2025	5.74	1.3219	3348	--
아내를	2026	5.74	0.8992	1034	--
유일한	2027	5.74	0.8526	810	2547
세상을	2028	5.74	0.9216	934	743
부럽	2029	5.74	1.1395	--	5905
내일도	2030	5.74	0.9216	--	1940
청계광장	2031	5.74	1.1395	--	5743
연구	2032	5.74	0.9216	5060	--
싶었어요	2033	5.74	1.0461	1814	--
생각했어요	2034	5.74	1.2423	4908	--
기억하는	2035	5.74	0.9216	3125	--
us	2036	5.74	0.9649	--	4919
진짜로	2037	5.74	1.1572	738	1412
me	2038	5.74	0.9216	--	277
많은데	2039	5.74	0.8283	--	1507
믿을	2040	5.74	1.0063	381	4388
당신처럼	2041	5.74	1.0063	1357	--
그녀가	2042	5.74	0.8526	62	5186
TV	2043	5.74	0.9649	--	2048
자요	2044	5.74	1.0264	--	4557
책을	2045	5.74	1.0461	--	1065
필요한	2046	5.74	0.8526	1098	746
our	2047	5.74	0.9858	--	4824
모임	2048	5.74	0.8762	--	3069
연습	2049	5.74	0.8283	--	4315
여러분한테	2050	5.74	0.8992	4091	--
보여줘	2051	5.74	0.9216	--	5117
나랑	2052	5.74	0.8526	503	298
기대에	2053	5.74	0.8526	5015	--
주님	2054	5.74	1.4682	461	--
본방사수	2055	5.74	0.7508	--	2310
팬들이	2056	5.74	1.0063	--	3110
삶에	2057	5.74	0.8762	3671	5877
촛불	2058	5.74	1.1395	--	3329
슈퍼주니어	2059	5.74	1.1031	--	1283
만들기	2060	5.74	0.8762	--	2796
전해줄래	2061	5.74	0.8992	2720	--
낫고	2062	5.74	0.8526	3638	--
준수	2063	5.74	0.8992	--	3745
표현	2064	5.74	0.9216	--	4106
그녀는	2065	5.74	0.8526	25	4924
대상이오	2066	5.74	1.0461	5061	--
한번더	2067	5.74	0.8526	--	3743
학생	2068	5.74	0.7775	--	2390
전문	2069	5.74	0.9435	--	2936
마시는	2070	5.74	0.9216	--	5134
계십니다	2071	5.74	0.7775	--	5621
느낌이	2072	5.74	0.8526	872	1202
대한	2073	5.74	0.9435	165	85
왕이	2074	5.74	0.9216	3282	--
강하게	2075	5.74	0.9435	--	3535
일주일	2076	5.74	1.0063	2975	2836
느끼고	2077	5.74	0.9435	--	3988
받았습니다	2078	5.72	0.9485	3046	5363
인피니트	2079	5.72	1.1073	--	877
노는	2080	5.72	1.1787	--	5104
내가	2081	5.72	0.9485	1	7
느낀다	2082	5.72	0.8816	--	6136
필수	2083	5.72	0.9485	--	1948
해주시는	2084	5.72	0.7570	--	1778
넘치는	2085	5.72	0.8581	--	3862
싶어하는	2086	5.72	0.8816	1083	--
먹었는데	2087	5.72	0.9485	--	3782
기록	2088	5.72	1.1073	2839	5778
사진으로	2089	5.72	0.7835	--	3555
올해도	2090	5.72	1.2461	--	2435
꽤	2091	5.72	0.8581	--	727
되기를	2092	5.72	0.6713	--	3806
정답과	2093	5.72	0.9267	--	2916
인물	2094	5.72	0.8816	--	4727
많던데	2095	5.72	0.8091	5297	--
싶다	2096	5.72	1.0506	1459	255
농장에	2097	5.72	0.7835	4330	--
보내드려요	2098	5.72	0.8091	--	3778
인터뷰	2099	5.72	0.9044	--	1302
알려주세요	2100	5.72	0.7835	--	1571
그렇지	2101	5.72	0.8340	140	726
얼굴	2102	5.72	0.8340	3557	683
활동을	2103	5.72	0.9267	--	3999
흐흐	2104	5.72	1.2461	--	1378
당신의	2105	5.72	0.9485	73	644
왔구나	2106	5.72	0.8816	1192	--
업그레이	2107	5.72	0.9906	1875	--
우린	2108	5.72	1.0506	39	339
농담으로	2109	5.72	0.8816	4205	--
생각하게요	2110	5.72	0.8816	4900	--
명백한	2111	5.72	0.7835	--	5522
알죠	2112	5.72	0.7835	1326	--
진짜에요	2113	5.72	0.8340	2600	--
촬영	2114	5.72	0.9267	694	3835
두둥	2115	5.72	0.9697	--	6304
청소년	2116	5.72	1.0110	--	3244
자기를	2117	5.72	0.8581	--	6155
For	2118	5.72	0.8816	--	4909
취향대로	2119	5.72	0.7835	5298	--
오빠가	2120	5.72	1.3407	1213	508
첫째	2121	5.72	0.8816	2401	--
침실로	2122	5.72	0.8581	5301	--
해요	2123	5.72	1.1073	18	731
별장을	2124	5.72	0.8340	3371	--
달리는	2125	5.72	0.9906	--	5513
학교	2126	5.72	1.0887	1090	329
네네	2127	5.72	0.9697	--	2156
결론	2128	5.72	0.9906	--	4576
대한문	2129	5.72	0.8816	--	1827
브랜드	2130	5.72	0.7570	--	4718
세상의	2131	5.72	0.9697	--	2680
바라보는	2132	5.72	0.8091	--	5171
말씀이	2133	5.72	1.1787	--	5139
판매하고있습니다	2134	5.72	0.9906	3123	--
people	2135	5.72	1.1073	--	4657
캠페인	2136	5.72	0.9267	--	6143
여자는	2137	5.72	0.9697	888	1898
way	2138	5.72	0.9485	--	5713
가든	2139	5.72	0.7835	2857	--
열어요	2140	5.72	0.8091	4690	--
누이의	2141	5.72	0.9485	4595	--
이해할	2142	5.72	0.7570	--	4723
나은	2143	5.72	0.7010	795	3809
스마트폰으로	2144	5.72	0.9044	--	3700
시크릿	2145	5.72	1.0698	--	3581
동생이	2146	5.72	0.9906	570	1303
모든걸	2147	5.72	0.9906	--	3495
2PM	2148	5.72	1.0506	--	3731
경의	2149	5.72	1.1959	2397	--
닮은	2150	5.72	0.7570	--	4068
실시간	2151	5.72	0.8581	--	1509
알수있죠	2152	5.72	0.9697	5032	--
기분이	2153	5.72	0.9697	328	465
여러분을	2154	5.72	0.9044	1469	2951
계신가요	2155	5.72	0.7835	--	3398
가자	2156	5.72	0.7835	132	1863
보여주세요	2157	5.72	0.8816	--	3464
할게요	2158	5.72	0.8816	848	5512
조용하네요	2159	5.72	0.8581	2183	--
가능한한	2160	5.72	0.8340	4572	--
많지	2161	5.72	0.8340	--	4405
기분을	2162	5.72	1.0110	2761	--
세상은	2163	5.72	0.9906	5250	1833
제법	2164	5.72	0.9485	5296	5591
안녕히	2165	5.72	1.1787	1242	1957
누난	2166	5.72	0.9485	--	5641
상품은	2167	5.72	0.8340	--	4147
누이와	2168	5.72	0.9485	2273	--
둘이	2169	5.72	0.9267	564	977
하나님을	2170	5.72	1.9064	1864	5747
그렇군요	2171	5.72	0.8581	2499	1624
내꺼	2172	5.72	0.9267	--	2065
놀다가	2173	5.72	0.9697	--	4757
삼촌	2174	5.72	0.9044	--	6274
날고	2175	5.72	0.9485	5248	--
만들어서	2176	5.72	0.9044	--	2202
여자에게	2177	5.72	0.9485	2114	--
본인의	2178	5.72	0.8340	--	6234
국민의	2179	5.72	1.0110	--	631
살고있다	2180	5.72	0.9697	2956	--
그대의	2181	5.72	0.9044	--	3733
올라가는	2182	5.72	0.8581	3759	--
누구나	2183	5.70	0.9313	--	1287
팔로우	2184	5.70	0.9530	--	282
약속이	2185	5.70	1.1112	2614	--
드립니다	2186	5.70	0.7890	--	137
옹옹	2187	5.70	1.0546	--	5377
식사는	2188	5.70	0.8391	1792	--
블루	2189	5.70	0.9091	3153	--
알고있습니다	2190	5.70	1.0351	1053	--
모든게	2191	5.70	0.9530	1055	3450
KTX	2192	5.70	1.1112	--	3432
정상화되면	2193	5.70	0.8631	5106	--
참으로	2194	5.70	0.9313	1670	1533
양	2195	5.70	1.0152	--	3333
얼굴은	2196	5.70	0.9313	--	3010
당신에게서	2197	5.70	0.7071	3330	--
좋았는데	2198	5.70	1.2330	--	5866
우쭈쭈	2199	5.70	1.2495	--	5991
세계가	2200	5.70	0.9742	--	5650
호텔로	2201	5.70	1.0351	3437	--
잔다	2202	5.70	1.0926	--	4827
마케팅	2203	5.70	1.1112	--	6163
살기로	2204	5.70	0.9949	4355	--
팔로워	2205	5.70	0.9091	--	412
알아	2206	5.70	0.7354	47	1030
새벽에	2207	5.70	0.9091	--	828
오전	2208	5.70	0.9091	1716	602
우리집에	2209	5.70	0.9313	4240	5782
노래방	2210	5.70	0.9949	--	3638
대형	2211	5.70	1.0546	--	5201
동생의	2212	5.70	0.9949	3047	--
자기가	2213	5.70	0.9091	716	853
앉으세요	2214	5.70	0.9313	1857	--
분명히	2215	5.70	0.9742	592	1382
드리는	2216	5.70	0.8631	--	2567
생각나서	2217	5.70	0.8144	--	4911
뿅	2218	5.70	1.3590	--	2211
시작은	2219	5.70	0.7354	--	5526
찾은	2220	5.70	0.7890	3725	--
대인	2221	5.70	0.9742	5027	--
애	2222	5.70	1.1112	--	2086
사진을	2223	5.70	0.8864	1756	872
연락	2224	5.70	0.8144	2421	2697
앞으로도	2225	5.70	0.9091	--	928
신간서적을	2226	5.70	0.9949	4902	--
언제나	2227	5.70	0.9530	2231	413
바래요	2228	5.70	0.8864	1560	4707
스쿼시	2229	5.70	0.8391	3558	--
얼굴도	2230	5.70	0.9530	--	3971
한방에	2231	5.70	1.2164	--	3761
말하기	2232	5.70	0.6776	2888	--
천만에요	2233	5.70	0.8391	1452	--
도와	2234	5.70	0.8631	350	--
먹어서	2235	5.70	0.9313	--	3786
달이	2236	5.70	0.8864	3313	2960
금고	2237	5.70	1.1995	2977	--
인생의	2238	5.70	0.9091	--	2585
인증	2239	5.70	0.8864	--	3612
보이네요	2240	5.70	0.8864	3556	--
반드시	2241	5.70	0.9742	--	526
선생님이	2242	5.70	1.0546	--	3461
그림을	2243	5.70	0.8391	1438	3781
간단한	2244	5.70	0.8144	--	3892
성령께서	2245	5.70	1.6320	2065	--
LTE	2246	5.70	1.1294	--	4302
생각하는	2247	5.70	0.8631	479	766
뵙도록	2248	5.70	0.8144	2055	--
포스터	2249	5.70	0.8144	--	4787
하시겠습니까	2250	5.70	0.8631	3078	--
내일이	2251	5.70	0.8631	--	1986
맨체스터	2252	5.70	1.3286	2302	--
김제동	2253	5.70	1.2495	--	1758
돈을	2254	5.70	1.0152	133	935
관심을	2255	5.70	0.7354	1987	1586
접속	2256	5.70	0.9742	--	5324
티켓을	2257	5.70	0.9530	--	6043
사진이	2258	5.70	0.9313	--	1218
앞마당에	2259	5.70	0.7626	5182	--
아버질	2260	5.70	1.0546	4612	--
현찰도	2261	5.70	1.1112	4586	--
먹은	2262	5.70	0.7890	--	2106
뿌리깊은	2263	5.70	1.0926	--	4953
생각	2264	5.70	0.7071	60	510
인생은	2265	5.70	0.8864	--	2777
공기가	2266	5.70	0.9091	2454	--
멤버	2267	5.70	0.8144	--	3019
방청권을	2268	5.70	1.0351	--	2210
올라갈	2269	5.70	0.9091	3016	--
이야기는	2270	5.70	0.8864	--	5143
위하여	2271	5.70	1.0351	379	2698
콩	2272	5.70	0.9313	--	6052
정식	2273	5.70	0.7890	--	6193
ㅎㅇ	2274	5.70	1.0152	--	4515
알고	2275	5.70	0.8144	71	246
사람으로	2276	5.70	0.9949	--	3689
하아하아	2277	5.70	1.3740	--	5448
보여주셨습니다	2278	5.70	1.0351	3657	--
소년	2279	5.70	0.9313	1854	--
아이돌	2280	5.70	1.1112	--	1721
여성의	2281	5.70	0.8864	3173	--
독립기념관	2282	5.70	1.2330	--	5106
바라고	2283	5.70	0.7890	3088	5711
여러분들도	2284	5.70	1.0152	3594	--
보내주신	2285	5.70	0.8144	--	4578
먹어	2286	5.70	0.9530	1569	2119
완전히	2287	5.70	1.0351	357	1548
아항	2288	5.68	0.8676	--	3258
온수도	2289	5.68	0.7407	4988	--
샤이니	2290	5.68	1.2196	--	2476
있다	2291	5.68	0.9134	356	61
애가	2292	5.68	0.7677	970	1873
찾아볼게요	2293	5.68	0.8192	4683	--
알겠다	2294	5.68	0.7677	2130	--
해봐야겠어	2295	5.68	0.8192	4437	--
선생님을	2296	5.68	0.8908	1868	--
할수	2297	5.68	0.8676	--	2006
받아요	2298	5.68	0.9570	1207	--
아가씨는	2299	5.68	0.9355	3655	--
얘기하고	2300	5.68	0.7407	3499	--
얻은	2301	5.68	0.8192	--	5672
통합	2302	5.68	0.9355	--	2756
하겠습니다	2303	5.68	0.7126	993	1577
그녀들은	2304	5.68	0.7939	1425	--
하나의	2305	5.68	0.9781	522	2157
애니	2306	5.68	0.8437	--	4356
[트위터이벤트	2307	5.68	1.0583	--	5844
찬스투유	2308	5.68	1.0774	--	4783
돈으로	2309	5.68	1.3619	--	3206
연봉	2310	5.68	1.0583	--	4183
면허증	2311	5.68	1.0962	3038	--
대규모	2312	5.68	0.9988	--	5574
비디오	2313	5.68	0.9781	--	3872
국가	2314	5.68	1.1147	--	2370
인권	2315	5.68	1.0774	--	5791
진행	2316	5.68	0.8676	--	1733
받았다	2317	5.68	0.7407	2471	3318
맞다면	2318	5.68	0.8437	2389	--
하루	2319	5.68	0.8908	1062	189
우리한테도	2320	5.68	0.9570	4640	--
처음부터	2321	5.68	0.8676	--	2083
안다	2322	5.68	0.8908	--	3609
걷고	2323	5.68	0.7677	3636	--
더불어	2324	5.68	1.0962	--	3316
재생	2325	5.68	0.7939	844	--
올립니다	2326	5.68	0.7939	--	3941
안내	2327	5.68	0.8192	--	2622
결정	2328	5.68	0.8437	--	2733
우리의	2329	5.68	0.7677	143	511
꿈인지	2330	5.68	0.9134	4526	--
한창	2331	5.68	0.8192	--	5351
형은	2332	5.68	1.0190	--	3242
응	2333	5.68	0.8437	--	51
보고있나	2334	5.68	0.8908	--	3356
천천히	2335	5.68	0.8437	1980	2115
창가로	2336	5.68	0.7407	5361	--
쓰담쓰담	2337	5.68	1.5312	--	4967
다운로드	2338	5.68	0.7939	--	1828
맛이	2339	5.68	0.9570	4877	1875
see	2340	5.68	0.8908	--	2116
나두	2341	5.68	0.7126	--	550
말해요	2342	5.68	0.7407	2270	--
일찍	2343	5.68	0.7126	760	369
초등학교	2344	5.68	0.8437	--	4477
시즌	2345	5.68	0.8908	--	2791
타요	2346	5.68	1.0388	1553	--
간호사	2347	5.68	1.0190	626	--
첫번째로	2348	5.68	0.9570	4049	--
필요합니다	2349	5.68	0.8676	390	2117
네에	2350	5.68	0.7126	--	3416
시	2351	5.68	0.8908	--	1330
알수있었어요	2352	5.68	0.9355	4537	--
올만에	2353	5.68	0.8908	--	5872
통화	2354	5.68	0.8437	--	2998
같아	2355	5.68	0.8192	208	409
여인을	2356	5.68	0.9570	2637	--
대표	2357	5.68	0.8676	--	961
사내아이요	2358	5.68	1.0962	5195	--
에이핑크	2359	5.68	0.9781	--	3549
모집합니다	2360	5.68	0.8908	--	4830
퀴즈	2361	5.68	0.6833	--	1092
물론	2362	5.68	0.8908	107	381
스타일도	2363	5.68	0.8908	4389	--
꺄	2364	5.68	1.4630	--	1604
개최	2365	5.68	0.7939	--	4536
서로	2366	5.68	0.9988	315	459
점심은	2367	5.68	0.9570	--	2630
받아	2368	5.68	0.7939	676	1405
왔어요	2369	5.68	0.8676	613	2692
하느님께서	2370	5.68	1.7313	2057	--
본격	2371	5.68	0.7677	--	4322
팔로잉	2372	5.68	0.7677	--	579
싶은데	2373	5.68	0.9781	1206	798
잠자리에	2374	5.68	0.8676	5240	--
혼담이	2375	5.68	1.0583	2514	--
애들을	2376	5.68	1.1507	1779	--
찾아서	2377	5.68	0.7939	2792	3247
열쇠	2378	5.68	0.9781	1805	--
우선	2379	5.68	0.8192	1975	1334
나라를	2380	5.68	1.0388	--	1482
얌전히	2381	5.68	0.8192	5317	--
생각을	2382	5.68	0.9570	1550	533
새	2383	5.68	1.0190	--	642
인생에	2384	5.68	0.8192	3424	--
나라	2385	5.68	0.9355	3188	858
작가	2386	5.68	0.8437	--	4584
던킨세트를	2387	5.68	0.9988	--	5859
오늘밤	2388	5.68	0.9570	--	3794
읽어보세요	2389	5.68	0.8676	--	6256
우리만	2390	5.68	0.7677	5362	--
깨닫게	2391	5.68	0.8676	959	--
뽑은	2392	5.68	0.9988	--	3992
왔어	2393	5.68	0.6833	940	4397
페이스북	2394	5.68	1.1328	--	1261
하나님	2395	5.68	1.8783	1330	2569
해주시겠어요	2396	5.68	0.7939	3837	--
이길	2397	5.68	0.8676	--	4904
고객을	2398	5.68	0.9988	3516	--
와볼래	2399	5.68	0.8676	3924	--
도울	2400	5.68	1.0190	986	--
day	2401	5.68	0.9134	--	2237
업뎃	2402	5.68	0.8437	--	4884
이웃집	2403	5.68	1.0774	4628	--
서울에서	2404	5.68	1.0190	--	4350
여러분은	2405	5.68	1.0388	1085	3511
주셔서	2406	5.68	0.9355	999	4099
일하는	2407	5.68	0.9570	905	2704
방금	2408	5.68	0.7939	661	322
갈께	2409	5.68	1.1328	3131	--
안철수	2410	5.66	1.5858	--	1619
맨유	2411	5.66	0.8478	--	5850
소	2412	5.66	0.9817	--	4899
잠은	2413	5.66	0.7722	--	3476
길	2414	5.66	0.8478	--	1316
살아서	2415	5.66	0.9607	--	6027
교회	2416	5.66	1.5729	--	1841
여러분이	2417	5.66	0.8478	718	2433
난다	2418	5.66	0.8947	--	2238
강	2419	5.66	1.0022	--	3082
살아야	2420	5.66	1.1886	--	5482
전국	2421	5.66	1.0806	--	1613
부탁합니다	2422	5.66	1.0994	--	3023
100개	2423	5.66	1.0616	--	5072
받았어	2424	5.66	0.8947	5244	--
싶어서	2425	5.66	0.7722	--	1881
어울렸는데	2426	5.66	0.9817	5387	--
오홍	2427	5.66	0.9817	--	6201
come	2428	5.66	0.8947	--	3056
했지	2429	5.66	1.0616	506	4169
모시고	2430	5.66	0.7174	1662	--
주시는	2431	5.66	0.8715	1691	2993
영상	2432	5.66	0.7453	--	723
이름	2433	5.66	1.0616	1238	598
전화가	2434	5.66	0.7982	--	4370
은행에	2435	5.66	1.0806	3118	--
살짝	2436	5.66	0.7982	--	1006
원한다면	2437	5.66	0.7453	686	--
진보	2438	5.66	1.1537	--	5469
생기는	2439	5.66	0.7982	--	6115
카톡으로	2440	5.66	0.7982	--	4111
온라인으로	2441	5.66	0.8478	4275	--
생각해	2442	5.66	0.7722	565	1472
해줘	2443	5.66	0.9172	2790	3777
팬이	2444	5.66	0.7722	--	4018
시작한	2445	5.66	0.8478	--	3820
2011MBC가요대제전의	2446	5.66	0.9817	--	1906
해야겠다	2447	5.66	0.8715	1231	4211
오랜만에	2448	5.66	0.7174	--	323
진실은	2449	5.66	0.8234	--	3233
들어와	2450	5.66	0.8715	1092	5017
국가의	2451	5.66	1.0806	--	3784
일어나고	2452	5.66	0.9172	--	5751
진행합니다	2453	5.66	0.8715	--	3780
U	2454	5.66	0.9817	--	3311
홍수아입니다	2455	5.66	1.0806	--	5066
부산	2456	5.66	1.3494	--	662
가요대제전	2457	5.66	1.0994	--	764
현아	2458	5.66	1.1178	--	3712
가보자	2459	5.66	0.7722	2474	--
수표는	2460	5.66	1.2390	4821	--
만들었어요	2461	5.66	0.7722	2693	--
되었습니다	2462	5.66	0.8234	3592	1391
저녁에	2463	5.66	1.0806	--	1806
느꼈어요	2464	5.66	0.8234	3620	--
지키는	2465	5.66	0.7982	--	3672
이벤트글을	2466	5.66	0.8234	--	1621
될	2467	5.66	0.7982	--	191
알았지	2468	5.66	0.7982	593	5374
She	2469	5.66	0.7982	--	4407
옷을	2470	5.66	0.9817	1687	2550
강원도	2471	5.66	0.9392	--	3930
총각	2472	5.66	1.0806	1395	--
당신을	2473	5.66	0.6884	41	1307
다음주에	2474	5.66	0.9817	3269	5480
국민	2475	5.66	0.9817	--	851
만원	2476	5.66	1.2390	--	2526
앱	2477	5.66	0.7453	--	2452
괜찮나요	2478	5.66	0.7722	3352	--
던킨	2479	5.66	0.8947	--	4123
최근	2480	5.66	0.7722	2157	841
다이어리	2481	5.66	0.9817	--	1702
시민	2482	5.66	0.8478	--	3618
여성이었다	2483	5.66	0.9172	3050	--
관리	2484	5.66	1.0022	--	3436
삶과	2485	5.66	0.9817	2063	--
아시는분	2486	5.66	0.8947	--	6165
많아서	2487	5.66	1.0616	--	926
마릴린	2488	5.66	0.8234	1039	--
해를	2489	5.66	1.2224	--	5108
최종	2490	5.66	1.0616	--	4678
고객	2491	5.66	1.0422	3513	4133
심슨	2492	5.66	0.9392	2357	--
커서	2493	5.66	0.7453	--	3142
똑바로	2494	5.66	1.2390	1125	4946
우릴	2495	5.66	0.8715	370	--
비행을	2496	5.66	1.0616	3268	--
플레이	2497	5.66	0.8947	--	6085
예고	2498	5.66	0.8947	--	6312
할머니는	2499	5.66	1.2875	3021	--
Video	2500	5.66	0.8234	--	3179
알려드립니다	2501	5.66	0.8947	--	4926
라디오	2502	5.66	0.9607	693	1698
지구는	2503	5.66	1.0022	3100	--
나왔다	2504	5.66	0.7453	--	2437
참여하셔서	2505	5.66	0.9172	--	4330
부녀	2506	5.66	1.5201	4734	--
사람을	2507	5.66	0.8478	181	377
덕에	2508	5.66	0.9607	1173	4186
주신	2509	5.66	0.7982	--	1401
#20대	2510	5.66	1.0616	--	484
알고있어	2511	5.66	0.9607	3156	--
아가씨야	2512	5.66	1.0224	4429	--
힘을	2513	5.66	0.8715	2510	504
봤습니다	2514	5.66	0.9392	--	5341
오후	2515	5.66	0.7722	--	269
살아나가면	2516	5.66	1.0422	5364	--
날들이	2517	5.66	0.9607	3962	--
밥도	2518	5.66	0.9607	--	4026
되요	2519	5.64	0.9424	3785	2078
학교에서	2520	5.64	0.9424	3340	822
내일은	2521	5.64	0.8271	--	488
i'm	2522	5.64	0.9638	--	4815
1주년	2523	5.64	1.1386	--	4813
시리즈	2524	5.64	0.7217	--	4534
돈도	2525	5.64	1.2578	1197	3453
열리는	2526	5.64	0.7762	--	2362
금새	2527	5.64	0.8981	1532	--
메시지	2528	5.64	0.9205	--	6114
다녀올래요	2529	5.64	1.0053	4566	--
옷이	2530	5.64	1.0053	--	4647
목표는	2531	5.64	0.9205	5034	5975
올게	2532	5.64	1.0645	1161	--
your	2533	5.64	0.8020	--	668
단순하게	2534	5.64	0.8514	3545	--
찾아오십시오	2535	5.64	0.8514	2300	--
피드백은	2536	5.64	0.8981	2247	--
할께	2537	5.64	0.8020	846	--
레알	2538	5.64	0.9205	--	716
티켓팅	2539	5.64	1.1021	--	5046
친구라도	2540	5.64	1.0254	4646	--
헤어스타일이었습니다	2541	5.64	0.8514	4396	--
표현을	2542	5.64	0.9205	3982	5514
그럴게요	2543	5.64	0.6627	4721	--
낫게	2544	5.64	1.0451	714	--
된다는	2545	5.64	0.8020	--	2471
배우	2546	5.64	0.8751	2712	2281
사람들도	2547	5.64	0.9205	1131	3383
보냈어요	2548	5.64	0.9638	2436	--
그렇지요	2549	5.64	0.7494	2411	--
받기	2550	5.64	0.8514	--	3454
타임라인을	2551	5.64	0.8020	--	4513
의사	2552	5.64	1.1205	552	5539
꼭	2553	5.64	0.8981	--	53
인권을	2554	5.64	1.2081	--	5771
생중계	2555	5.64	0.8514	--	500
시민을	2556	5.64	0.8981	--	4846
들어봐	2557	5.64	0.7217	465	--
줄거야	2558	5.64	0.8514	1826	--
편지에	2559	5.64	0.9205	2627	--
조만간	2560	5.64	0.8020	--	1466
시작했고	2561	5.64	0.6928	4289	--
모여서	2562	5.64	0.8514	2703	3696
말씀을요	2563	5.64	0.9848	1627	--
저에게	2564	5.64	0.8981	1882	1438
시장	2565	5.64	0.9638	--	2365
드뎌	2566	5.64	0.9205	--	2093
Please	2567	5.64	1.0254	--	4480
오늘은	2568	5.64	0.8751	474	74
있네요	2569	5.64	0.8020	--	1021
호랑이	2570	5.64	0.9848	526	--
모여	2571	5.64	0.8020	--	3283
매일매일	2572	5.64	0.9638	--	845
장난	2573	5.64	1.3211	1460	2572
확인하시기	2574	5.64	0.8020	3345	--
얘기를	2575	5.64	0.7494	594	2412
자동으로	2576	5.64	0.7494	--	5348
새가	2577	5.64	0.9638	1936	--
내일이면	2578	5.64	0.8981	--	4543
철학자	2579	5.64	1.1386	5123	--
주님께서	2580	5.64	1.5877	1426	--
알고있다	2581	5.64	0.7762	1344	--
얼굴이	2582	5.64	0.8271	553	1315
일어나는	2583	5.64	0.9638	--	3929
원한다죠	2584	5.64	0.9638	4103	--
살고	2585	5.64	0.7762	500	1072
팬분들	2586	5.64	1.0451	--	3366
Do	2587	5.64	0.9205	--	4400
